incident_id,offense_code_encoded,offense_category_name_encoded,crime_against_encoded,agency_name_encoded,ct_flag_encoded,ARREST,incident_hour
178365735,17,14,1,2,0,0,18.0
178365738,25,10,1,2,1,0,16.0
178365739,34,6,1,2,0,0,21.0
178365746,22,14,1,2,1,0,23.0
178365747,18,14,1,2,1,0,18.0
178365748,17,14,1,2,0,0,10.0
178365749,22,14,1,2,1,0,13.0
178365751,34,6,1,2,0,0,19.0
178365752,34,6,1,2,0,0,2.0
178365753,17,14,1,2,0,0,13.0
178365760,17,14,1,2,0,0,21.0
178365761,17,14,1,2,0,0,21.0
178365762,22,14,1,2,1,0,6.0
178365764,17,14,1,2,0,0,9.0
178365766,22,14,1,2,1,0,0.0
178365768,22,14,1,2,1,0,22.0
178365770,17,14,1,2,0,0,21.0
178365773,14,4,1,2,1,0,16.0
178365776,17,14,1,2,0,0,11.0
178365779,17,14,1,2,0,0,11.0
178365784,17,14,1,2,0,0,15.0
178365788,17,14,1,2,0,0,16.0
178365790,17,14,1,2,0,0,11.0
178365791,17,14,1,2,0,0,17.0
178365792,11,2,0,2,0,0,15.0
178365793,22,14,1,2,1,0,19.0
178365797,17,14,1,2,0,0,18.0
178365799,34,6,1,2,0,0,0.0
178365800,22,14,1,2,1,0,11.0
178365802,17,14,1,2,0,0,13.0
178365803,17,14,1,2,0,0,18.0
178365810,34,6,1,2,0,0,1.0
178365812,17,14,1,2,0,0,11.0
178365813,20,14,1,2,1,0,1.0
178365816,17,14,1,2,0,0,11.0
178365821,34,6,1,2,0,0,17.0
178365823,17,14,1,2,0,0,18.0
178365824,17,14,1,2,0,0,19.0
178365825,17,14,1,2,0,0,10.0
178365826,17,14,1,2,0,0,11.0
178365827,17,14,1,2,0,0,18.0
178365828,17,14,1,2,0,0,18.0
178365829,17,14,1,2,0,0,13.0
178365830,17,14,1,2,0,0,19.0
178365831,17,14,1,2,0,0,15.0
178365836,25,10,1,2,1,0,12.0
178365839,22,14,1,2,1,0,13.0
178365840,18,14,1,2,1,0,5.0
178365841,17,14,1,2,0,0,13.0
178365842,34,6,1,2,0,0,18.0
178365844,20,14,1,2,1,0,3.0
178365845,34,6,1,2,0,0,22.0
178365849,14,4,1,2,1,0,21.0
178365852,34,6,1,2,0,0,16.0
178365853,34,6,1,2,0,0,22.0
178365854,18,14,1,2,1,0,23.0
178365855,34,6,1,2,0,0,3.0
178365857,34,6,1,2,0,0,9.0
178365858,17,14,1,2,0,0,14.0
178365859,17,14,1,2,0,0,20.0
178365866,34,6,1,2,0,0,18.0
178365867,26,10,1,2,1,0,14.0
178365868,17,14,1,2,0,0,16.0
178365869,17,14,1,2,0,0,16.0
178365871,14,4,1,2,1,0,10.0
178365873,20,14,1,2,1,0,0.0
178365875,17,14,1,2,0,0,20.0
178365880,20,14,1,2,1,0,11.0
178365882,34,6,1,2,0,0,3.0
178365883,17,14,1,2,0,0,14.0
178365884,17,14,1,2,0,0,12.0
178365885,34,6,1,2,0,0,21.0
178365887,26,10,1,2,1,0,10.0
178365891,22,14,1,2,1,0,15.0
178365894,14,4,1,2,1,0,6.0
178365895,14,4,1,2,1,0,3.0
178365896,26,10,1,2,1,0,18.0
178365897,34,6,1,2,0,0,1.0
178365900,14,4,1,2,1,0,12.0
178365911,14,4,1,2,1,0,10.0
178365914,21,14,1,2,0,0,10.0
178365921,17,14,1,2,0,0,21.0
178365923,17,14,1,2,0,0,14.0
178365924,17,14,1,2,0,0,21.0
178365925,34,6,1,2,0,0,11.0
178365926,17,14,1,2,0,0,21.0
178365928,17,14,1,2,0,0,19.0
178365929,17,14,1,2,0,0,20.0
178365931,17,14,1,2,0,0,16.0
178365932,17,14,1,2,0,0,11.0
178365935,25,10,1,2,1,0,12.0
178365936,17,14,1,2,0,0,19.0
178365939,34,6,1,2,0,0,5.0
178365940,17,14,1,2,0,0,9.0
178365942,17,14,1,2,0,0,16.0
178365945,17,14,1,2,0,0,14.0
178365948,17,14,1,2,0,0,14.0
178365951,17,14,1,2,0,0,18.0
178365952,34,6,1,2,0,0,11.0
178365953,20,14,1,2,1,0,0.0
178365954,34,6,1,2,0,0,4.0
178365955,20,14,1,2,1,0,9.0
178365956,34,6,1,2,0,0,21.0
178365957,34,6,1,2,0,0,17.0
178365958,34,6,1,2,0,0,10.0
178365962,17,14,1,2,0,0,8.0
178365966,17,14,1,2,0,0,17.0
178365967,17,14,1,2,0,0,14.0
178365968,17,14,1,2,0,0,4.0
178365969,34,6,1,2,0,0,6.0
178365971,17,14,1,2,0,0,19.0
178365972,17,14,1,2,0,0,19.0
178365974,17,14,1,2,0,0,21.0
178365977,17,14,1,2,0,0,16.0
178365981,17,14,1,2,0,0,15.0
178365982,17,14,1,2,0,0,15.0
178365983,17,14,1,2,0,0,13.0
178365984,17,14,1,2,0,0,21.0
178365987,17,14,1,2,0,0,14.0
178365988,17,14,1,2,0,0,21.0
178365993,17,14,1,2,0,0,21.0
178365996,17,14,1,2,0,0,11.0
178365999,34,6,1,2,0,0,18.0
178366000,34,6,1,2,0,0,17.0
178366001,17,14,1,2,0,0,11.0
178366002,17,14,1,2,0,0,11.0
178366004,21,14,1,2,0,0,0.0
178366007,20,14,1,2,1,0,20.0
178366010,17,14,1,2,0,0,21.0
178366011,17,14,1,2,0,0,11.0
178366012,14,4,1,2,1,0,17.0
178366014,17,14,1,2,0,0,14.0
178366015,17,14,1,2,0,0,15.0
178366016,17,14,1,2,0,0,15.0
178366018,17,14,1,2,0,0,20.0
178366020,25,10,1,2,1,0,14.0
178366022,17,14,1,2,0,0,15.0
178366023,17,14,1,2,0,0,20.0
178366024,17,14,1,2,0,0,20.0
178366025,34,6,1,2,0,0,8.0
178366026,25,10,1,2,1,0,7.0
178366027,22,14,1,2,1,0,12.0
178366028,34,6,1,2,0,0,8.0
178366029,25,10,1,2,1,0,20.0
178366030,17,14,1,2,0,0,13.0
178366032,17,14,1,2,0,0,11.0
178366037,34,6,1,2,0,0,0.0
178366039,34,6,1,2,0,0,19.0
178366040,17,14,1,2,0,0,19.0
178366041,34,6,1,2,0,0,20.0
178366044,25,10,1,2,1,0,10.0
178366045,17,14,1,2,0,0,19.0
178366046,34,6,1,2,0,0,17.0
178366051,34,6,1,2,0,0,15.0
178366053,17,14,1,2,0,0,19.0
178366054,17,14,1,2,0,0,20.0
178366055,18,14,1,2,1,0,15.0
178366056,34,6,1,2,0,0,22.0
178366057,20,14,1,2,1,0,17.0
178366058,17,14,1,2,0,0,20.0
178366059,22,14,1,2,1,0,11.0
178366060,17,14,1,2,0,0,17.0
178366061,17,14,1,2,0,0,17.0
178366066,34,6,1,2,0,0,18.0
178366069,17,14,1,2,0,0,22.0
178366070,20,14,1,2,1,0,0.0
178366071,22,14,1,2,1,0,5.0
178366073,25,10,1,2,1,0,14.0
178366074,25,10,1,2,1,0,7.0
178366075,22,14,1,2,1,0,20.0
178366083,34,6,1,2,0,0,12.0
178366084,34,6,1,2,0,0,9.0
178366085,20,14,1,2,1,0,22.0
178366086,18,14,1,2,1,0,10.0
178366088,17,14,1,2,0,0,14.0
178366093,17,14,1,2,0,0,12.0
178366098,22,14,1,2,1,0,19.0
178366099,17,14,1,2,0,0,16.0
178366100,17,14,1,2,0,0,17.0
178366104,25,10,1,2,1,0,12.0
178366107,34,6,1,2,0,0,7.0
178366109,22,14,1,2,1,0,13.0
178366110,25,10,1,2,1,0,0.0
178366111,14,4,1,2,1,0,12.0
178366113,17,14,1,2,0,0,13.0
178366114,34,6,1,2,0,0,8.0
178366117,34,6,1,2,0,0,23.0
178366120,17,14,1,2,0,0,16.0
178366122,17,14,1,2,0,0,21.0
178366123,17,14,1,2,0,0,9.0
178366124,34,6,1,2,0,0,2.0
178366125,20,14,1,2,1,0,1.0
178366127,17,14,1,2,0,0,9.0
178366128,17,14,1,2,0,0,17.0
178366134,17,14,1,2,0,0,18.0
178366135,34,6,1,2,0,0,20.0
178366136,34,6,1,2,0,0,17.0
178366137,17,14,1,2,0,0,20.0
178366138,17,14,1,2,0,0,16.0
178366142,17,14,1,2,0,0,12.0
178366144,17,14,1,2,0,0,16.0
178366145,17,14,1,2,0,0,6.0
178366146,17,14,1,2,0,0,20.0
178366147,22,14,1,2,1,0,20.0
178366149,17,14,1,2,0,0,21.0
178366150,22,14,1,2,1,0,17.0
178366153,34,6,1,2,0,0,18.0
178366155,22,14,1,2,1,0,13.0
178366156,34,6,1,2,0,0,12.0
178366157,17,14,1,2,0,0,12.0
178366158,30,10,1,2,1,0,14.0
178366159,26,10,1,2,1,0,23.0
178366160,17,14,1,2,0,0,13.0
178366165,34,6,1,2,0,0,22.0
178366167,22,14,1,2,1,0,12.0
178366168,17,14,1,2,0,0,18.0
178366169,30,10,1,2,1,0,14.0
178366170,34,6,1,2,0,0,17.0
178366171,17,14,1,2,0,0,16.0
178366175,18,14,1,2,1,0,16.0
178366178,22,14,1,2,1,0,12.0
178366179,17,14,1,2,0,0,20.0
178366180,17,14,1,2,0,0,15.0
178366181,25,10,1,2,1,0,13.0
178366183,17,14,1,2,0,0,16.0
178366190,17,14,1,2,0,0,16.0
178366193,14,4,1,2,1,0,9.0
178366195,30,10,1,2,1,0,13.0
178366197,34,6,1,2,0,0,12.0
178366198,17,14,1,2,0,0,18.0
178366200,17,14,1,2,0,0,15.0
178366201,34,6,1,2,0,0,13.0
178366202,34,6,1,2,0,0,0.0
178366205,34,6,1,2,0,0,15.0
178366206,26,10,1,2,1,0,4.0
178366209,25,10,1,2,1,0,16.0
178366211,34,6,1,2,0,0,16.0
178366213,30,10,1,2,1,0,16.0
178366214,17,14,1,2,0,0,14.0
178366216,26,10,1,2,1,0,16.0
178366219,22,14,1,2,1,0,7.0
178366220,17,14,1,2,0,0,20.0
178366221,34,6,1,2,0,0,20.0
178366225,25,10,1,2,1,0,18.0
178366226,26,10,1,2,1,0,7.0
178366227,34,6,1,2,0,0,22.0
178366229,22,14,1,2,1,0,13.0
178366232,34,6,1,2,0,0,11.0
178366233,17,14,1,2,0,0,0.0
178366237,34,6,1,2,0,0,8.0
178366238,20,14,1,2,1,0,11.0
178366239,34,6,1,2,0,0,16.0
178366240,34,6,1,2,0,0,14.0
178366242,17,14,1,2,0,0,11.0
178366243,17,14,1,2,0,0,12.0
178366244,34,6,1,2,0,0,0.0
178366246,30,10,1,2,1,0,10.0
178366250,20,14,1,2,1,0,10.0
178366251,34,6,1,2,0,0,18.0
178366253,20,14,1,2,1,0,11.0
178366254,20,14,1,2,1,0,22.0
178366255,17,14,1,2,0,0,18.0
178366256,17,14,1,2,0,0,13.0
178366258,26,10,1,2,1,0,13.0
178366260,17,14,1,2,0,0,19.0
178366261,17,14,1,2,0,0,18.0
178366262,17,14,1,2,0,0,17.0
178366264,18,14,1,2,1,0,6.0
178366266,17,14,1,2,0,0,10.0
178366267,17,14,1,2,0,0,14.0
178366268,17,14,1,2,0,0,15.0
178366269,30,10,1,2,1,0,15.0
178366272,25,10,1,2,1,0,11.0
178366275,17,14,1,2,0,0,17.0
178366276,17,14,1,2,0,0,19.0
178366278,17,14,1,2,0,0,8.0
178366279,22,14,1,2,1,0,17.0
178366280,17,14,1,2,0,0,20.0
178366281,17,14,1,2,0,0,13.0
178366284,17,14,1,2,0,0,19.0
178366286,17,14,1,2,0,0,8.0
178366287,34,6,1,2,0,0,1.0
178366288,17,14,1,2,0,0,11.0
178366289,34,6,1,2,0,0,0.0
178366290,34,6,1,2,0,0,12.0
178366291,34,6,1,2,0,0,0.0
178366296,34,6,1,2,0,0,0.0
178366298,17,14,1,2,0,0,12.0
178366299,34,6,1,2,0,0,11.0
178366300,20,14,1,2,1,0,10.0
178366301,20,14,1,2,1,0,16.0
178366303,17,14,1,2,0,0,20.0
178366305,17,14,1,2,0,0,20.0
178366307,17,14,1,2,0,0,19.0
178366308,34,6,1,2,0,0,1.0
178366309,17,14,1,2,0,0,19.0
178366311,30,10,1,2,1,0,16.0
178366313,17,14,1,2,0,0,6.0
178366317,17,14,1,2,0,0,18.0
178366319,17,14,1,2,0,0,11.0
178366321,34,6,1,2,0,0,0.0
178366322,17,14,1,2,0,0,19.0
178366323,22,14,1,2,1,0,20.0
178366324,30,10,1,2,1,0,12.0
178366325,22,14,1,2,1,0,20.0
178366330,17,14,1,2,0,0,11.0
178366331,34,6,1,2,0,0,2.0
178366333,17,14,1,2,0,0,12.0
178366334,34,6,1,2,0,0,0.0
178366335,17,14,1,2,0,0,21.0
178366336,17,14,1,2,0,0,12.0
178366337,17,14,1,2,0,0,15.0
178366338,17,14,1,2,0,0,19.0
178366340,17,14,1,2,0,0,16.0
178366341,17,14,1,2,0,0,16.0
178366342,22,14,1,2,1,0,15.0
178366347,17,14,1,2,0,0,14.0
178366348,17,14,1,2,0,0,21.0
178366351,20,14,1,2,1,0,15.0
178366352,17,14,1,2,0,0,19.0
178366353,17,14,1,2,0,0,21.0
178366354,17,14,1,2,0,0,19.0
178366356,28,10,1,2,0,0,8.0
178366357,17,14,1,2,0,0,15.0
178366360,34,6,1,2,0,0,5.0
178366363,17,14,1,2,0,0,12.0
178366364,34,6,1,2,0,0,22.0
178366365,17,14,1,2,0,0,16.0
178366366,17,14,1,2,0,0,12.0
178366367,24,5,1,2,0,0,20.0
178366368,17,14,1,2,0,0,17.0
178366374,20,14,1,2,1,0,15.0
178366377,14,4,1,2,1,0,22.0
178366379,47,23,2,2,0,1,15.0
178366380,47,23,2,2,0,0,4.0
178366381,22,14,1,2,1,1,15.0
178366385,10,2,0,2,0,1,15.0
178366386,11,2,0,2,0,1,16.0
178366387,9,2,0,2,0,1,16.0
178366388,23,15,1,2,1,0,13.0
178366389,9,2,0,2,0,0,14.0
178366390,47,23,2,2,0,0,17.0
178366393,34,6,1,2,0,0,18.0
178366399,10,2,0,2,0,0,19.0
178366400,10,2,0,2,0,1,19.0
178366402,10,2,0,2,0,1,20.0
178366403,9,2,0,2,0,1,20.0
178366404,14,4,1,2,1,0,20.0
178366405,10,2,0,2,0,1,20.0
178366408,10,2,0,2,0,1,22.0
178366409,22,14,1,2,1,0,17.0
178366410,10,2,0,2,0,1,23.0
178366412,9,2,0,2,0,1,1.0
178366414,10,2,0,2,0,0,0.0
178366415,10,2,0,2,0,1,1.0
178366418,47,23,2,2,0,0,2.0
178366422,23,15,1,2,1,0,1.0
178366423,10,2,0,2,0,1,3.0
178366424,47,23,2,2,0,0,3.0
178366425,33,22,1,2,0,1,6.0
178366426,47,23,2,2,0,0,23.0
178366427,10,2,0,2,0,1,6.0
178366430,9,2,0,2,0,0,6.0
178366435,22,14,1,2,1,0,8.0
178366437,35,7,2,2,0,0,9.0
178366438,23,15,1,2,1,0,9.0
178366441,8,19,1,2,1,0,9.0
178366443,34,6,1,2,0,0,10.0
178366444,47,23,2,2,0,0,10.0
178366446,17,14,1,2,0,1,10.0
178366448,22,14,1,2,1,0,9.0
178366450,23,15,1,2,1,0,22.0
178366451,23,15,1,2,1,0,9.0
178366452,9,2,0,2,0,0,11.0
178366453,9,2,0,2,0,1,12.0
178366454,10,2,0,2,0,0,11.0
178366455,23,15,1,2,1,0,10.0
178366456,10,2,0,2,0,1,11.0
178366465,34,6,1,2,0,0,16.0
178366467,25,10,1,2,1,0,12.0
178366468,34,6,1,2,0,1,13.0
178366469,23,15,1,2,1,0,0.0
178366470,11,2,0,2,0,0,16.0
178366475,17,14,1,2,0,0,16.0
178366477,26,10,1,2,1,0,12.0
178366479,18,14,1,2,1,0,15.0
178366480,34,6,1,2,0,0,20.0
178366481,34,6,1,2,0,1,11.0
178366482,47,23,2,2,0,0,23.0
178366490,10,2,0,2,0,0,12.0
178366491,34,6,1,2,0,0,18.0
178366492,34,6,1,2,0,0,15.0
178366493,33,22,1,2,0,1,13.0
178366494,14,4,1,2,1,0,0.0
178366498,36,7,2,2,0,1,18.0
178366502,9,2,0,2,0,1,18.0
178366504,22,14,1,2,1,0,17.0
178366505,9,2,0,2,0,0,9.0
178366506,47,23,2,2,0,0,21.0
178366509,20,14,1,2,1,0,5.0
178366517,9,2,0,2,0,0,12.0
178366519,25,10,1,2,1,0,13.0
178366524,34,6,1,2,0,1,20.0
178366526,10,2,0,2,0,1,19.0
178366529,7,21,0,2,0,0,21.0
178366530,10,2,0,2,0,1,17.0
178366531,47,23,2,2,0,0,22.0
178366532,11,2,0,2,0,0,17.0
178366533,47,23,2,2,0,0,23.0
178366534,47,23,2,2,0,0,23.0
178366535,47,23,2,2,0,0,22.0
178366536,35,7,2,2,0,1,21.0
178366537,23,15,1,2,1,0,20.0
178366544,23,15,1,2,1,0,12.0
178366546,10,2,0,2,0,0,15.0
178366547,35,7,2,2,0,0,11.0
178366548,10,2,0,2,0,1,12.0
178366556,9,2,0,2,0,1,12.0
178366557,10,2,0,2,0,1,23.0
178366559,47,23,2,2,0,0,1.0
178366560,23,15,1,2,1,0,1.0
178366561,47,23,2,2,0,0,21.0
178366562,23,15,1,2,1,0,18.0
178366563,22,14,1,2,1,0,8.0
178366566,25,10,1,2,1,0,8.0
178366568,36,7,2,2,0,1,10.0
178366573,18,14,1,2,1,0,19.0
178366574,22,14,1,2,1,0,12.0
178366576,4,21,0,2,0,0,16.0
178366577,23,15,1,2,1,0,21.0
178366580,10,2,0,2,0,1,14.0
178366583,47,23,2,2,0,0,1.0
178366586,47,23,2,2,0,0,23.0
178366587,47,23,2,2,0,0,23.0
178366588,23,15,1,2,1,0,16.0
178366589,36,7,2,2,0,0,5.0
178366591,23,15,1,2,1,0,22.0
178366592,23,15,1,2,1,0,18.0
178366593,25,10,1,2,1,0,8.0
178366597,17,14,1,2,0,0,8.0
178366600,34,6,1,2,0,1,4.0
178366601,14,4,1,2,1,0,8.0
178366602,14,4,1,2,1,1,2.0
178366606,23,15,1,2,1,0,17.0
178366613,14,4,1,2,1,0,12.0
178366615,18,14,1,2,1,0,8.0
178366619,10,2,0,2,0,0,20.0
178366621,23,15,1,2,1,0,12.0
178366624,10,2,0,2,0,1,23.0
178366626,6,21,0,2,0,0,19.0
178366627,4,21,0,2,0,0,12.0
178366629,34,6,1,2,0,0,6.0
178366632,34,6,1,2,0,1,17.0
178366635,10,2,0,2,0,1,5.0
178366636,36,7,2,2,0,1,11.0
178366639,23,15,1,2,1,0,7.0
178366641,23,15,1,2,1,0,23.0
178366643,4,21,0,2,0,0,0.0
178366644,10,2,0,2,0,0,0.0
178366645,47,23,2,2,0,0,18.0
178366647,9,2,0,2,0,1,0.0
178366649,23,15,1,2,1,0,21.0
178366651,47,23,2,2,0,0,9.0
178366652,10,2,0,2,0,1,12.0
178366656,10,2,0,2,0,1,22.0
178366660,47,23,2,2,0,0,18.0
178366663,36,7,2,2,0,1,8.0
178366665,34,6,1,2,0,0,9.0
178366666,9,2,0,2,0,0,8.0
178366667,14,4,1,2,1,0,1.0
178366669,22,14,1,2,1,0,18.0
178366670,14,4,1,2,1,0,13.0
178366672,25,10,1,2,1,0,11.0
178366675,21,14,1,2,0,0,7.0
178366676,23,15,1,2,1,0,21.0
178366677,21,14,1,2,0,0,3.0
178366679,35,7,2,2,0,0,12.0
178366682,23,15,1,2,1,0,3.0
178366683,22,14,1,2,1,0,17.0
178366684,23,15,1,2,1,0,16.0
178366685,4,21,0,2,0,0,17.0
178366688,25,10,1,2,1,0,1.0
178366689,10,2,0,2,0,0,20.0
178366690,9,2,0,2,0,0,9.0
178366691,9,2,0,2,0,1,11.0
178366692,20,14,1,2,1,0,12.0
178366694,7,21,0,2,0,0,0.0
178366695,24,5,1,2,0,0,14.0
178366698,47,23,2,2,0,0,0.0
178366703,47,23,2,2,0,1,16.0
178366711,47,23,2,2,0,0,22.0
178366713,10,2,0,2,0,1,20.0
178366715,47,23,2,2,0,0,1.0
178366718,34,6,1,2,0,0,5.0
178366720,10,2,0,2,0,1,9.0
178366721,10,2,0,2,0,1,11.0
178366723,18,14,1,2,1,0,0.0
178366724,47,23,2,2,0,0,13.0
178366725,25,10,1,2,1,0,20.0
178366726,47,23,2,2,0,0,0.0
178366731,10,2,0,2,0,1,19.0
178366733,23,15,1,2,1,0,22.0
178366734,47,23,2,2,0,0,3.0
178366737,10,2,0,2,0,1,20.0
178366742,17,14,1,2,0,0,20.0
178366745,47,23,2,2,0,0,21.0
178366747,47,23,2,2,0,0,21.0
178366749,14,4,1,2,1,0,0.0
178366750,34,6,1,2,0,1,15.0
178366754,14,4,1,2,1,0,8.0
178366756,30,10,1,2,1,0,14.0
178366758,35,7,2,2,0,1,15.0
178366759,9,2,0,2,0,1,17.0
178366760,47,23,2,2,0,0,1.0
178366761,24,5,1,2,0,0,0.0
178366764,34,6,1,2,0,0,10.0
178366772,14,4,1,2,1,0,10.0
178366775,18,14,1,2,1,0,4.0
178366779,14,4,1,2,1,0,17.0
178366780,18,14,1,2,1,0,13.0
178366783,18,14,1,2,1,0,9.0
178366789,18,14,1,2,1,0,12.0
178366790,22,14,1,2,1,0,10.0
178366791,34,6,1,2,0,0,22.0
178366793,21,14,1,2,0,0,9.0
178366794,34,6,1,2,0,0,14.0
178366795,20,14,1,2,1,0,17.0
178366796,26,10,1,2,1,0,22.0
178366802,22,14,1,2,1,0,18.0
178366808,14,4,1,2,1,0,15.0
178366810,34,6,1,2,0,0,15.0
178366813,14,4,1,2,1,0,1.0
178366815,25,10,1,2,1,0,7.0
178366816,20,14,1,2,1,0,0.0
178366817,34,6,1,2,0,0,0.0
178366818,22,14,1,2,1,0,12.0
178366819,34,6,1,2,0,0,3.0
178366821,25,10,1,2,1,0,14.0
178366826,30,10,1,2,1,0,17.0
178366827,34,6,1,2,0,0,19.0
178366829,34,6,1,2,0,0,23.0
178366830,34,6,1,2,0,0,7.0
178366831,25,10,1,2,1,0,8.0
178366832,34,6,1,2,0,0,17.0
178366839,34,6,1,2,0,0,10.0
178366840,32,8,1,2,1,0,15.0
178366841,34,6,1,2,0,0,8.0
178366843,26,10,1,2,1,0,13.0
178366845,26,10,1,2,1,0,16.0
178366851,25,10,1,2,1,0,17.0
178366853,17,14,1,2,0,0,18.0
178366855,17,14,1,2,0,0,13.0
178366856,18,14,1,2,1,0,8.0
178366857,17,14,1,2,0,0,8.0
178366859,34,6,1,2,0,0,7.0
178366865,17,14,1,2,0,0,19.0
178366867,25,10,1,2,1,0,15.0
178366868,20,14,1,2,1,0,13.0
178366869,17,14,1,2,0,0,20.0
178366871,17,14,1,2,0,0,12.0
178366872,17,14,1,2,0,0,14.0
178366875,14,4,1,2,1,0,8.0
178366878,14,4,1,2,1,0,16.0
178366879,34,6,1,2,0,0,23.0
178366880,30,10,1,2,1,0,8.0
178366881,26,10,1,2,1,0,9.0
178366883,22,14,1,2,1,0,9.0
178366884,14,4,1,2,1,0,14.0
178366886,20,14,1,2,1,0,12.0
178366888,21,14,1,2,0,0,12.0
178366891,10,2,0,2,0,1,10.0
178366893,14,4,1,2,1,0,10.0
178366894,10,2,0,2,0,1,10.0
178366896,23,15,1,2,1,0,0.0
178366898,32,8,1,2,1,0,12.0
178366905,9,2,0,2,0,0,13.0
178366906,10,2,0,2,0,0,14.0
178366907,23,15,1,2,1,0,13.0
178366908,10,2,0,2,0,1,13.0
178366909,17,14,1,2,0,1,14.0
178366910,9,2,0,2,0,0,0.0
178366919,10,2,0,2,0,1,23.0
178366921,10,2,0,2,0,1,16.0
178366922,47,23,2,2,0,0,16.0
178366923,10,2,0,2,0,1,16.0
178366924,9,2,0,2,0,0,14.0
178366925,23,15,1,2,1,0,17.0
178366930,35,7,2,2,0,1,17.0
178366932,10,2,0,2,0,0,19.0
178366934,10,2,0,2,0,0,18.0
178366935,23,15,1,2,1,0,2.0
178366936,34,6,1,2,0,0,19.0
178366937,47,23,2,2,0,0,19.0
178366944,10,2,0,2,0,1,19.0
178366945,10,2,0,2,0,1,19.0
178366947,18,14,1,2,1,0,17.0
178366948,10,2,0,2,0,0,21.0
178366951,47,23,2,2,0,0,21.0
178366954,47,23,2,2,0,0,22.0
178366955,47,23,2,2,0,0,22.0
178366956,23,15,1,2,1,0,13.0
178366957,11,2,0,2,0,0,0.0
178366958,10,2,0,2,0,1,23.0
178366959,23,15,1,2,1,0,18.0
178366961,34,6,1,2,0,0,21.0
178366962,10,2,0,2,0,1,0.0
178366963,47,23,2,2,0,0,1.0
178366964,47,23,2,2,0,0,0.0
178366965,47,23,2,2,0,0,1.0
178366967,47,23,2,2,0,0,1.0
178366968,36,7,2,2,0,1,8.0
178366972,10,2,0,2,0,1,13.0
178366975,20,14,1,2,1,0,14.0
178366976,23,15,1,2,1,0,23.0
178366977,17,14,1,2,0,0,14.0
178366980,23,15,1,2,1,0,10.0
178366983,8,19,1,2,1,0,14.0
178366984,10,2,0,2,0,1,16.0
178366989,10,2,0,2,0,1,18.0
178366991,9,2,0,2,0,1,18.0
178366993,10,2,0,2,0,1,18.0
178367003,47,23,2,2,0,0,20.0
178367004,23,15,1,2,1,0,19.0
178367006,10,2,0,2,0,1,19.0
178367008,47,23,2,2,0,0,23.0
178367010,47,23,2,2,0,0,0.0
178367011,10,2,0,2,0,1,0.0
178367012,9,2,0,2,0,0,2.0
178367013,9,2,0,2,0,1,2.0
178367016,35,7,2,2,0,1,4.0
178367017,47,23,2,2,0,0,22.0
178367019,14,4,1,2,1,0,3.0
178367021,10,2,0,2,0,0,10.0
178367023,35,7,2,2,0,1,11.0
178367024,21,14,1,2,0,0,7.0
178367025,21,14,1,2,0,0,11.0
178367030,9,2,0,2,0,1,12.0
178367032,10,2,0,2,0,1,11.0
178367034,20,14,1,2,1,0,21.0
178367036,34,6,1,2,0,0,0.0
178367038,17,14,1,2,0,1,13.0
178367043,34,6,1,2,0,0,13.0
178367044,14,4,1,2,1,0,0.0
178367045,23,15,1,2,1,0,8.0
178367046,17,14,1,2,0,0,11.0
178367048,17,14,1,2,0,1,13.0
178367049,14,4,1,2,1,0,21.0
178367050,22,14,1,2,1,0,14.0
178367053,10,2,0,2,0,0,20.0
178367054,25,10,1,2,1,0,15.0
178367055,17,14,1,2,0,1,12.0
178367057,23,15,1,2,1,0,21.0
178367063,47,23,2,2,0,0,15.0
178367064,17,14,1,2,0,1,15.0
178367065,25,10,1,2,1,0,16.0
178367066,47,23,2,2,0,1,17.0
178367067,25,10,1,2,1,0,13.0
178367072,4,21,0,2,0,0,15.0
178367074,25,10,1,2,1,0,12.0
178367079,9,2,0,2,0,0,20.0
178367080,47,23,2,2,0,0,17.0
178367081,10,2,0,2,0,1,20.0
178367082,10,2,0,2,0,0,17.0
178367085,47,23,2,2,0,0,23.0
178367089,10,2,0,2,0,1,23.0
178367092,47,23,2,2,0,0,0.0
178367094,10,2,0,2,0,1,0.0
178367095,9,2,0,2,0,0,1.0
178367096,35,7,2,2,0,0,23.0
178367100,34,6,1,2,0,0,2.0
178367101,47,23,2,2,0,0,1.0
178367104,23,15,1,2,1,0,3.0
178367107,47,23,2,2,0,0,2.0
178367108,34,6,1,2,0,0,2.0
178367110,47,23,2,2,0,0,4.0
178367113,47,23,2,2,0,0,4.0
178367114,47,23,2,2,0,0,4.0
178367115,10,2,0,2,0,1,5.0
178367118,23,15,1,2,1,0,5.0
178367120,26,10,1,2,1,0,13.0
178367125,23,15,1,2,1,0,2.0
178367126,20,14,1,2,1,0,16.0
178367127,23,15,1,2,1,0,22.0
178367128,10,2,0,2,0,1,17.0
178367130,36,7,2,2,0,1,10.0
178367131,14,4,1,2,1,0,18.0
178367132,21,14,1,2,0,0,8.0
178367133,32,8,1,2,1,0,10.0
178367138,47,23,2,2,0,0,11.0
178367141,22,14,1,2,1,0,15.0
178367142,23,15,1,2,1,0,11.0
178367144,20,14,1,2,1,0,20.0
178367149,25,10,1,2,1,0,10.0
178367153,34,6,1,2,0,0,6.0
178367154,22,14,1,2,1,0,8.0
178367155,25,10,1,2,1,0,15.0
